recordId,recordType,servedIMSI,callingNumber,calledNumber,startTime,endTime,duration,location,callStatus,dataVolumeUplinkKB,dataVolumeDownlinkKB
a82e8a82-8f2b-4812-9397-e65f2e3fc55c,DATA,41 9504 0978,,,2025-08-05 15:48:04,2025-08-05 16:30:09,2525,BS_1,N/A,46012,262523
1c20a6c0-d855-4218-a560-9f8590c5b229,DATA,+55 (041) 2211-9897,,,2025-08-05 15:51:09,2025-08-05 17:10:48,4779,BS_4,N/A,16542,125157
b1fa2a6c-e90b-433b-b80d-b9a1b930aa76,DATA,+55 81 6011-7671,,,2025-08-05 15:52:36,2025-08-05 16:00:34,478,BS_3,N/A,7054,50489
f7e4ae0c-4225-4574-a013-596715efbd46,DATA,21 3084-2461,,,2025-08-05 15:53:37,2025-08-05 16:15:39,1322,BS_3,N/A,48087,202929
7ee976d2-352b-4cf7-932a-a97048a0413d,DATA,41 6306 3911,,,2025-08-05 15:53:46,2025-08-05 16:42:05,2899,BS_5,N/A,37470,165989
1162dc88-63b2-4c1e-b309-4dbb990f92cf,DATA,(081) 0783 6600,,,2025-08-05 15:53:59,2025-08-05 17:49:29,6930,BS_4,N/A,129700,930145
b98def78-fa61-4300-8704-fdbb5d272db1,DATA,0500-036-4570,,,2025-08-05 15:55:39,2025-08-05 17:25:00,5361,BS_6,N/A,207197,739987
15d13da5-20c0-4efe-8b7b-b41ac200fa2b,DATA,(084) 5255-3144,,,2025-08-05 15:57:08,2025-08-05 16:02:13,305,BS_3,N/A,10591,38615
ac55af8f-abfb-45a7-8d51-75dd0c8f3f10,DATA,81 3896 8961,,,2025-08-05 15:58:28,2025-08-05 17:28:35,5407,BS_2,N/A,127894,633591
c5233a9d-b4ab-4f92-b7c5-6d82ddd5f697,DATA,(021) 2931-1021,,,2025-08-05 15:58:47,2025-08-05 17:26:50,5283,BS_6,N/A,52781,490629
6aebb4fc-fb41-45f5-95cf-4c516c9be9b0,DATA,+55 71 3631-8991,,,2025-08-05 16:01:37,2025-08-05 16:45:54,2657,BS_2,N/A,90419,482153
8b667a1d-5fcd-4865-90c5-dee1eae8d1a5,DATA,(041) 8432-1116,,,2025-08-05 16:01:52,2025-08-05 17:35:40,5628,BS_5,N/A,207681,702627
d7357374-a728-42fb-81b4-5a1ea16f0f27,SMS,21 6221-2093,21 6221-2093,+55 (051) 3102 3117,2025-08-05 16:02:47,2025-08-05 16:02:47,0,BS_3,N/A,0,0
6435f96d-1be9-48a7-a7fd-d542a84cb327,DATA,+55 (081) 1895 2657,,,2025-08-05 16:03:55,2025-08-05 16:34:50,1855,BS_1,N/A,100999,359811
edefd62e-023f-4163-9134-159c81288254,SMS,+55 (041) 5314-6332,+55 (041) 5314-6332,+55 (031) 9176 6982,2025-08-05 16:11:10,2025-08-05 16:11:10,0,BS_1,N/A,0,0
f3b9857c-ccf2-464e-bd28-0f6e3bcf67c2,DATA,(031) 1264-4531,,,2025-08-05 16:12:22,2025-08-05 16:45:13,1971,BS_1,N/A,54092,210883
333c7065-28bd-419b-a665-65faabc2d980,VOICE,+55 71 0046-8525,+55 71 0046-8525,21 7366 1171,2025-08-05 16:12:57,2025-08-05 16:13:04,7,BS_6,FAILED,0,0
180e5378-437f-4510-ada3-3f609df82ae2,VOICE,+55 71 7877-7953,+55 71 7877-7953,+55 61 1623 4903,2025-08-05 16:16:12,2025-08-05 16:25:05,533,BS_2,ANSWERED,0,0
705f014f-9eae-41af-b134-366567583cc3,VOICE,+55 (031) 4042 1031,+55 (031) 4042 1031,+55 31 4525-9262,2025-08-05 16:17:42,2025-08-05 16:39:59,1337,BS_2,ANSWERED,0,0
436e4431-4266-4d95-a0ce-199fdb456c71,VOICE,+55 21 4784 8229,+55 21 4784 8229,(011) 3647 3114,2025-08-05 16:18:07,2025-08-05 16:19:28,81,BS_5,ANSWERED,0,0
752bc819-6aa8-4a89-8050-f071ea9b7fe0,DATA,+55 81 2098-6351,,,2025-08-05 16:19:26,2025-08-05 18:14:09,6883,BS_4,N/A,306225,1205381
7090136f-1ff8-4cd2-be5b-c01572c206ad,VOICE,(011) 7973-2717,(011) 7973-2717,+55 11 0490-8390,2025-08-05 16:22:49,2025-08-05 16:52:41,1792,BS_1,ANSWERED,0,0
b8ced770-773e-4ff9-a71f-004ec334e447,VOICE,+55 61 1623 4903,+55 61 1623 4903,(051) 5025-0542,2025-08-05 16:22:58,2025-08-05 16:36:46,828,BS_5,ANSWERED,0,0
c1c6cd73-5649-43c3-a706-f7772c7b97c8,DATA,21 3084-2461,,,2025-08-05 16:27:31,2025-08-05 16:50:31,1380,BS_3,N/A,13295,58465
7370c9f7-2912-4e92-ba03-a42a8604de6b,SMS,21 7366 1171,21 7366 1171,+55 (061) 5313 3456,2025-08-05 16:28:07,2025-08-05 16:28:07,0,BS_1,N/A,0,0
7b90a51d-cad5-4b29-b2fd-612e307c7c9d,DATA,+55 61 3411 0321,,,2025-08-05 16:28:57,2025-08-05 18:27:29,7112,BS_5,N/A,66247,330928
708a2249-dd9a-4fca-a4b4-229c2643cc80,VOICE,+55 (071) 0929 1417,+55 (071) 0929 1417,(011) 5966 8087,2025-08-05 16:30:12,2025-08-05 16:53:30,1398,BS_3,ANSWERED,0,0
4cd18a87-fe14-47ab-8ca4-b757115090c4,VOICE,61 8216 2026,61 8216 2026,+55 (011) 5452-1564,2025-08-05 16:33:24,2025-08-05 16:57:21,1437,BS_2,ANSWERED,0,0
fb3bae93-c8dd-4bb0-9c10-027445c0907d,SMS,+55 (011) 2328 0035,+55 (011) 2328 0035,41 4283-1031,2025-08-05 16:36:51,2025-08-05 16:36:51,0,BS_5,N/A,0,0
979d9ac2-964b-44a2-a1bb-af10e62a946e,DATA,+55 (011) 7651 1793,,,2025-08-05 16:37:35,2025-08-05 17:10:52,1997,BS_4,N/A,17251,102955
7cd72e58-9edc-465e-aec7-3997231bd83f,DATA,21 5052 2711,,,2025-08-05 16:39:30,2025-08-05 16:45:18,348,BS_3,N/A,18379,66914
9b34cea0-84d6-4109-a1e2-1fce81d5edf5,VOICE,41 9504 0978,41 9504 0978,(021) 1479-7111,2025-08-05 16:39:53,2025-08-05 17:01:01,1268,BS_6,ANSWERED,0,0
ac70d8c7-ffa5-42ee-b4c0-6f60c0bbb166,DATA,(011) 6401 1499,,,2025-08-05 16:40:26,2025-08-05 17:35:14,3288,BS_3,N/A,174856,621377
b054e4af-91dd-4f6c-87f6-a1dcc196e103,DATA,+55 41 4093 7197,,,2025-08-05 16:41:23,2025-08-05 17:03:54,1351,BS_6,N/A,25916,171524
015b25c6-4f9c-41f5-b0d0-73a85a235452,DATA,71 1112 8932,,,2025-08-05 16:41:57,2025-08-05 17:51:36,4179,BS_4,N/A,124623,456935
77f53fff-3236-49b2-97c1-be0753f611ff,VOICE,+55 21 4784 8229,+55 21 4784 8229,+55 71 0607 7469,2025-08-05 16:49:02,2025-08-05 16:49:10,8,BS_5,FAILED,0,0
c6ec0e49-8141-4f50-bcf7-b9772a148d02,DATA,+55 61 1623 4903,,,2025-08-05 16:49:15,2025-08-05 16:57:01,466,BS_5,N/A,17728,62080
b172a8c2-f62e-46bb-bea5-4859745e1299,DATA,(084) 6590-9580,,,2025-08-05 16:51:42,2025-08-05 18:05:06,4404,BS_6,N/A,52506,488250
aa60fae6-947f-47d1-9a3e-1c84f4e885a6,DATA,(081) 0783 6600,,,2025-08-05 16:53:01,2025-08-05 18:00:00,4019,BS_6,N/A,76332,476828
62fef523-75f5-4016-bea6-c15569042c1e,VOICE,+55 (071) 1757-7972,+55 (071) 1757-7972,(011) 5966 8087,2025-08-05 16:53:24,2025-08-05 17:19:40,1576,BS_4,ANSWERED,0,0
0c98b9ed-36e4-442f-a87a-ded6cbdf1666,SMS,+55 51 1581 5696,+55 51 1581 5696,+55 21 4784 8229,2025-08-05 16:55:52,2025-08-05 16:55:52,0,BS_1,N/A,0,0
d04d4c4f-b4e0-4aaa-b7a7-b7f643babab1,VOICE,+55 51 1156 0424,+55 51 1156 0424,81 3896 8961,2025-08-05 16:58:32,2025-08-05 17:26:29,1677,BS_1,ANSWERED,0,0
d49c4168-2a3f-4396-9930-2e795801be03,DATA,+55 71 0402 8046,,,2025-08-05 16:59:06,2025-08-05 18:33:09,5643,BS_2,N/A,20941,76952
b79abc97-8467-452b-a882-aea8061b6b88,DATA,41 4283-1031,,,2025-08-05 17:05:00,2025-08-05 19:04:02,7142,BS_2,N/A,71519,265620
4056e9bb-a05f-4d7c-a24e-f8107c07da38,DATA,+55 71 0259 6772,,,2025-08-05 17:09:50,2025-08-05 18:03:54,3244,BS_1,N/A,31227,274363
beb3f253-9bea-4233-b1ab-5956cde895f2,SMS,84 3020-3075,84 3020-3075,+55 81 4842-4654,2025-08-05 17:12:28,2025-08-05 17:12:28,0,BS_6,N/A,0,0
ae516cd3-e427-4e1c-853b-a81c73cce47e,DATA,+55 21 2079-7634,,,2025-08-05 17:12:42,2025-08-05 17:49:43,2221,BS_6,N/A,2917,18425
14b4ea41-c79e-425e-8c43-009f0e2a0ec1,VOICE,21 3084-2461,21 3084-2461,+55 84 8801-2455,2025-08-05 17:12:50,2025-08-05 17:37:43,1493,BS_6,ANSWERED,0,0
66bf1c7a-de88-4a09-907c-51f5fbc7a918,DATA,31 4330-0019,,,2025-08-05 17:15:09,2025-08-05 18:08:59,3230,BS_3,N/A,92920,469641
3aed5a8d-3572-4fd7-afee-d2e5fe07f0bc,DATA,84 6194-7846,,,2025-08-05 17:20:42,2025-08-05 18:34:29,4427,BS_6,N/A,52391,207018
173904c5-8ee9-45f9-a02e-3a42d8a5a485,SMS,+55 (041) 8507 5699,+55 (041) 8507 5699,+55 51 0580 8527,2025-08-05 17:21:53,2025-08-05 17:21:53,0,BS_1,N/A,0,0
d92ad756-6339-4974-ba68-17e2a375bd66,DATA,+55 71 3631-8991,,,2025-08-05 17:25:11,2025-08-05 19:18:43,6812,BS_1,N/A,319374,1261777
53264f54-5226-4c57-b3dd-2e53efcf4e86,DATA,+55 (081) 1552 1739,,,2025-08-05 17:25:41,2025-08-05 18:29:41,3840,BS_3,N/A,84999,310274
e8f1ad53-d7f6-413f-af09-67519a1a0b63,SMS,0300-624-1801,0300-624-1801,(021) 2931-1021,2025-08-05 17:26:36,2025-08-05 17:26:36,0,BS_5,N/A,0,0
719acb80-7f3d-4b5e-b64e-1a18ce363d33,DATA,31 9420 5800,,,2025-08-05 17:26:41,2025-08-05 19:21:17,6876,BS_4,N/A,9616,48982
01021627-ae71-43fb-8bb5-ef6089707072,SMS,+55 (061) 9823-7491,+55 (061) 9823-7491,+55 21 2079-7634,2025-08-05 17:28:20,2025-08-05 17:28:20,0,BS_5,N/A,0,0
b898199f-da1f-4656-b6af-dc6c036a6cfd,SMS,+55 (061) 4940 1472,+55 (061) 4940 1472,71 0700-6988,2025-08-05 17:28:57,2025-08-05 17:28:57,0,BS_2,N/A,0,0
955bee1e-0156-4b86-9191-3ed311351df0,DATA,51 5927 3767,,,2025-08-05 17:30:30,2025-08-05 18:21:37,3067,BS_5,N/A,72419,307577
fe897d36-a05e-43fd-aa7a-9fefffaa64c3,VOICE,+55 (071) 8364 4685,+55 (071) 8364 4685,71 4693 1041,2025-08-05 17:32:50,2025-08-05 17:32:55,5,BS_2,BUSY,0,0
0cc56956-d091-4a89-8a45-7de02d0d9ab2,DATA,(081) 3731 7779,,,2025-08-05 17:34:10,2025-08-05 18:05:10,1860,BS_4,N/A,78273,311425
5f3d7fc9-0924-42c9-b281-ac650b9c0632,SMS,+55 (011) 2328 0035,+55 (011) 2328 0035,+55 71 7216-8626,2025-08-05 17:35:31,2025-08-05 17:35:31,0,BS_5,N/A,0,0
eb1d2999-dded-46f5-a3b5-af944be6a3a0,DATA,0900-677-7534,,,2025-08-05 17:37:30,2025-08-05 17:42:37,307,BS_3,N/A,13279,52503
99ef9f56-2412-4b96-91b3-3cb132a1fcf3,DATA,+55 11 9520 0805,,,2025-08-05 17:38:00,2025-08-05 17:49:50,710,BS_3,N/A,6198,47568
27f3d960-162e-497c-bb14-ee7502801786,DATA,(011) 9903-5097,,,2025-08-05 17:42:07,2025-08-05 17:53:39,692,BS_1,N/A,10974,83887
48c485b7-8a33-452d-b18e-680343969fcf,SMS,0800-921-7530,0800-921-7530,+55 (041) 2211-9897,2025-08-05 17:45:40,2025-08-05 17:45:40,0,BS_5,N/A,0,0
eb7d5d88-f991-4709-99bc-997768775400,SMS,(061) 0044 3055,(061) 0044 3055,(041) 4307 9854,2025-08-05 17:47:15,2025-08-05 17:47:15,0,BS_5,N/A,0,0
14193675-1b8f-491a-850e-7aa9cb98c8c0,DATA,+55 21 2079-7634,,,2025-08-05 17:51:05,2025-08-05 19:34:05,6180,BS_4,N/A,176795,1226380
26acefcc-7cc9-4f9a-8451-e8ceda683008,DATA,+55 51 2142 7906,,,2025-08-05 17:52:48,2025-08-05 18:58:30,3942,BS_6,N/A,138344,778920
b6261621-359b-42d8-8641-566b7d151f9c,SMS,71 1112 8932,71 1112 8932,0300 613 9940,2025-08-05 17:54:05,2025-08-05 17:54:05,0,BS_4,N/A,0,0
639cb28f-9954-4941-9e34-cc91b5aa469d,DATA,+55 84 0184 0377,,,2025-08-05 17:54:34,2025-08-05 19:22:27,5273,BS_6,N/A,75638,500484
60866359-794a-4613-953e-bdef49dd52c5,DATA,+55 81 2098-6351,,,2025-08-05 17:58:46,2025-08-05 19:21:34,4968,BS_5,N/A,114358,454564
acf91e77-ef82-4674-b925-11a1432e5d57,DATA,71 1112 8932,,,2025-08-05 17:59:23,2025-08-05 19:51:01,6698,BS_4,N/A,11626,87669
6ca19663-a610-4d45-95d6-c83116b6c02f,DATA,+55 (041) 2211-9897,,,2025-08-05 17:59:39,2025-08-05 18:28:54,1755,BS_4,N/A,44276,255464
2bca8f4c-ac95-48fa-a196-e9e2dfe02091,DATA,31 9420 5800,,,2025-08-05 17:59:41,2025-08-05 19:53:27,6826,BS_4,N/A,138450,487689
6e3d027c-cb59-42ab-874f-8e053ef7764a,DATA,21 7741-7313,,,2025-08-05 18:04:30,2025-08-05 19:28:55,5065,BS_5,N/A,151384,575307
21486ad1-a133-4f2b-a3d5-014cb3d71d05,VOICE,(081) 0783 6600,(081) 0783 6600,(011) 4030-1869,2025-08-05 18:04:30,2025-08-05 18:19:42,912,BS_6,ANSWERED,0,0
e8e73144-93dd-49da-8730-5ea2322196a6,DATA,84 2034-4689,,,2025-08-05 18:05:15,2025-08-05 18:39:27,2052,BS_5,N/A,57736,286208
0128c73b-c0f1-4274-bc79-29083cef0b53,DATA,84 3020-3075,,,2025-08-05 18:13:23,2025-08-05 18:26:17,774,BS_6,N/A,17817,143118
8027e329-8d55-4784-a612-964cf0bc4d7d,DATA,0500-665-1181,,,2025-08-05 18:16:36,2025-08-05 18:20:44,248,BS_6,N/A,6483,46894
10c71306-09f8-433d-af07-4490064f061e,VOICE,+55 (051) 7964-9248,+55 (051) 7964-9248,+55 (051) 2331-5465,2025-08-05 18:17:03,2025-08-05 18:36:47,1184,BS_1,ANSWERED,0,0
ebdec070-eeb4-4368-a26b-96be65246bb2,DATA,31 8873 7366,,,2025-08-05 18:17:41,2025-08-05 19:26:29,4128,BS_1,N/A,60661,267558
f6c12207-2993-4239-a55d-d838a25faf2d,DATA,+55 21 2079-7634,,,2025-08-05 18:20:13,2025-08-05 20:18:08,7075,BS_2,N/A,57873,286242
c18ea4a4-7647-436a-995c-c9640f86dd0c,DATA,+55 41 6041 6421,,,2025-08-05 18:20:21,2025-08-05 18:23:44,203,BS_1,N/A,7048,28630
97b0f3a5-c92a-42fe-9c95-e0689ccc67e1,DATA,+55 71 6848-3314,,,2025-08-05 18:22:14,2025-08-05 19:05:19,2585,BS_1,N/A,32835,226540
400b2e6c-4cd7-4755-9d34-dc9ef5e7ace1,VOICE,+55 51 5104 1144,+55 51 5104 1144,(061) 0044 3055,2025-08-05 18:24:12,2025-08-05 18:33:41,569,BS_5,ANSWERED,0,0
d4f892af-a880-4837-973c-637fd81487da,DATA,41 9504 0978,,,2025-08-05 18:25:24,2025-08-05 20:03:03,5859,BS_1,N/A,10125,94842
0bb8d094-60d6-4dfa-b2da-aa639cb06fa8,DATA,(041) 6385-4092,,,2025-08-05 18:25:46,2025-08-05 18:37:56,730,BS_6,N/A,18674,120009
ba410fa2-f871-4be6-9426-a1dd804ecff1,VOICE,(081) 6364-0111,(081) 6364-0111,+55 31 5478-7423,2025-08-05 18:27:31,2025-08-05 18:55:32,1681,BS_4,ANSWERED,0,0
bad98d9e-65a0-4e8b-bac1-ce6d8bc16b51,VOICE,11 6657-0458,11 6657-0458,81 0596 6868,2025-08-05 18:30:25,2025-08-05 18:35:02,277,BS_2,ANSWERED,0,0
bc7b1f18-dcbf-4490-82b3-3743b31f2207,VOICE,51 4975 4450,51 4975 4450,41 2177 0384,2025-08-05 18:31:21,2025-08-05 18:39:34,493,BS_2,ANSWERED,0,0
dc3511e7-c076-489f-8c45-bc237312366e,VOICE,0500 591 6133,0500 591 6133,41 4577 0924,2025-08-05 18:34:39,2025-08-05 18:45:27,648,BS_3,ANSWERED,0,0
bae78e2b-e57f-4cb6-b9d9-0b2646213832,DATA,81 0596 6868,,,2025-08-05 18:35:21,2025-08-05 19:08:18,1977,BS_2,N/A,38895,183387
cf4b85f1-a61a-44d1-ae65-9bcffe2e1a74,VOICE,+55 (084) 4481-9580,+55 (084) 4481-9580,(081) 3395 8829,2025-08-05 18:38:49,2025-08-05 19:05:04,1575,BS_1,ANSWERED,0,0
a32f1b4a-c676-4011-a8fa-c6ce97396f97,DATA,+55 (061) 4940 1472,,,2025-08-05 18:39:53,2025-08-05 18:54:56,903,BS_2,N/A,22843,169545
59e22faa-ac6f-40f2-9bb1-3de098533d51,SMS,+55 31 5478-7423,+55 31 5478-7423,+55 41 8273-6012,2025-08-05 18:41:28,2025-08-05 18:41:28,0,BS_1,N/A,0,0
7fd3f045-bf05-4be5-8195-71b276cf65fc,DATA,+55 (051) 9708 7334,,,2025-08-05 18:46:08,2025-08-05 19:10:24,1456,BS_3,N/A,2585,24770
0836b670-e50e-41c9-abdb-1053d1866733,DATA,+55 41 2019-9953,,,2025-08-05 18:49:11,2025-08-05 20:07:10,4679,BS_1,N/A,81596,370746
c349c8fd-6308-41d7-851a-47701aceca41,DATA,+55 (071) 7494-2852,,,2025-08-05 18:52:36,2025-08-05 19:56:04,3808,BS_5,N/A,46926,223502
2815c3f6-34aa-4171-9425-d0f8c06d2baa,SMS,(081) 0712-7021,(081) 0712-7021,0800-302-0935,2025-08-05 18:53:02,2025-08-05 18:53:02,0,BS_2,N/A,0,0
65c435a1-7adf-4846-a287-5f5a88038769,DATA,0800 517 4496,,,2025-08-05 18:53:49,2025-08-05 20:25:40,5511,BS_1,N/A,291554,994995
6a041096-0fc4-41e0-8ec4-3044e4189a89,DATA,(051) 5025-0542,,,2025-08-05 18:54:02,2025-08-05 20:26:36,5554,BS_2,N/A,261804,914603
9e9b1e56-9de3-40d3-a98a-b1ddebe03022,DATA,+55 21 1578-5097,,,2025-08-05 18:56:23,2025-08-05 19:23:48,1645,BS_3,N/A,30884,159525
d00ece69-087d-4673-9147-82496f92edab,VOICE,+55 (011) 7651 1793,+55 (011) 7651 1793,61 8660-4082,2025-08-05 18:59:49,2025-08-05 19:25:30,1541,BS_4,ANSWERED,0,0
093a11de-213a-47cc-be2d-742a7cf9fc8f,SMS,31 8873 7366,31 8873 7366,0900-256-8430,2025-08-05 19:00:58,2025-08-05 19:00:58,0,BS_1,N/A,0,0
d2a64a98-0247-4325-9e19-7942f6a0d420,DATA,+55 41 6041 6421,,,2025-08-05 19:01:06,2025-08-05 20:26:32,5126,BS_1,N/A,189916,760780
47e91137-71ac-415d-b2bc-65baea0e0066,DATA,+55 (011) 7651 1793,,,2025-08-05 19:03:20,2025-08-05 20:23:15,4795,BS_4,N/A,82367,694858
482d8f57-10e2-44fe-937f-e1b8164c0f64,SMS,0800-983-5388,0800-983-5388,81 2098 2047,2025-08-05 19:04:42,2025-08-05 19:04:42,0,BS_4,N/A,0,0
1e4780a4-962b-489f-9810-f7a0fee6f351,VOICE,+55 (031) 5342-3727,+55 (031) 5342-3727,+55 51 9648 2816,2025-08-05 19:05:01,2025-08-05 19:07:06,125,BS_5,ANSWERED,0,0
92ddecda-144d-4976-86b0-38e996dfcf87,SMS,0800 072 1163,0800 072 1163,(011) 5966 8087,2025-08-05 19:08:09,2025-08-05 19:08:09,0,BS_6,N/A,0,0
4bf0e0fc-e20e-4c4c-86c1-39703ef99474,VOICE,11 9468-2229,11 9468-2229,51 5898 7276,2025-08-05 19:08:14,2025-08-05 19:32:18,1444,BS_1,ANSWERED,0,0
fb8465be-4429-4878-ba2e-53b4eb73fffd,SMS,+55 71 7877-7953,+55 71 7877-7953,81 3896 8961,2025-08-05 19:09:59,2025-08-05 19:09:59,0,BS_2,N/A,0,0
5c2646f6-7985-4806-89ca-9cbda2016864,DATA,(041) 7409-0430,,,2025-08-05 19:11:02,2025-08-05 20:34:27,5005,BS_1,N/A,115862,544249
218401ba-cd57-4d02-9539-4ce6e141e4fa,VOICE,+55 41 2019-9953,+55 41 2019-9953,+55 (071) 7494-2852,2025-08-05 19:12:45,2025-08-05 19:12:49,4,BS_1,BUSY,0,0
b1f58aeb-76e4-4adf-9393-98f40a761910,VOICE,(041) 5136-7333,(041) 5136-7333,+55 51 0580 8527,2025-08-05 19:13:22,2025-08-05 19:36:20,1378,BS_6,ANSWERED,0,0
72a62bba-2031-420c-838f-1991fc86c4e4,DATA,+55 21 5040-5636,,,2025-08-05 19:14:47,2025-08-05 20:50:43,5756,BS_1,N/A,267662,1059836
86d28d91-cab0-4b01-803d-6a8ee90e916d,DATA,+55 (081) 1552 1739,,,2025-08-05 19:17:39,2025-08-05 19:23:30,351,BS_1,N/A,14828,55882
a21f964a-0fe1-443c-b58a-394d09aede41,VOICE,+55 (084) 4481-9580,+55 (084) 4481-9580,(021) 2931-1021,2025-08-05 19:19:06,2025-08-05 19:36:12,1026,BS_1,ANSWERED,0,0
dfe3d5de-414f-4166-ae76-68fab0ca08b9,VOICE,(051) 3398-6293,(051) 3398-6293,+55 21 2327 6389,2025-08-05 19:20:40,2025-08-05 19:42:00,1280,BS_6,ANSWERED,0,0
e3e26d97-5adc-4131-bd0d-fe0ff3522f65,SMS,(051) 5025-0542,(051) 5025-0542,(041) 6385-4092,2025-08-05 19:22:19,2025-08-05 19:22:19,0,BS_6,N/A,0,0
b5925ef4-13a0-40a9-8819-812253dd29d6,DATA,+55 51 1581 5696,,,2025-08-05 19:23:29,2025-08-05 19:29:28,359,BS_2,N/A,18933,67091
f6cb223f-a4e9-47dc-91ed-d97b6fe9d3d0,DATA,+55 71 7877-7953,,,2025-08-05 19:25:22,2025-08-05 20:04:19,2337,BS_6,N/A,86879,396826
b8603d05-7e98-4352-93c2-20f1c812ab76,DATA,+55 31 4525-9262,,,2025-08-05 19:30:34,2025-08-05 20:56:27,5153,BS_4,N/A,125087,684005
768db066-d675-4c0b-b4d2-d0ba51993db3,DATA,+55 (084) 4481-9580,,,2025-08-05 19:31:01,2025-08-05 20:58:08,5227,BS_1,N/A,168834,579512
bbd4d88c-8dc2-4a97-b3f9-5b2f5b9f3384,DATA,+55 71 6848-3314,,,2025-08-05 19:32:00,2025-08-05 20:35:37,3817,BS_1,N/A,6552,26318
e24766bc-1e6e-4909-855b-e52cc25c2781,DATA,+55 71 5631 9459,,,2025-08-05 19:33:06,2025-08-05 20:29:38,3392,BS_5,N/A,10399,57739
e3da2a28-19d9-48cf-8dc9-3095abe70ea9,SMS,+55 71 0046-8525,+55 71 0046-8525,+55 11 9520 0805,2025-08-05 19:33:13,2025-08-05 19:33:13,0,BS_5,N/A,0,0
7a51dea1-d33d-417b-ba6b-cb12efa688ec,SMS,(021) 2931-1021,(021) 2931-1021,31 8873 7366,2025-08-05 19:35:05,2025-08-05 19:35:05,0,BS_6,N/A,0,0
443cbadd-9724-4042-b912-82de1c1cad3d,DATA,+55 51 1156 0424,,,2025-08-05 19:36:24,2025-08-05 21:06:29,5405,BS_4,N/A,157760,629293
61eb3be2-c14d-4d6a-b44f-83e0ef6f51fe,DATA,(084) 5708-2873,,,2025-08-05 19:37:42,2025-08-05 20:03:30,1548,BS_5,N/A,35872,126576
877d50b3-5ae0-4a82-a570-d66b053fb6c6,SMS,+55 (071) 0929 1417,+55 (071) 0929 1417,+55 (051) 3102 3117,2025-08-05 19:39:20,2025-08-05 19:39:20,0,BS_3,N/A,0,0
23397929-3c32-48ed-ab17-d0342d7069ef,VOICE,(011) 4903-7791,(011) 4903-7791,+55 51 2142 7906,2025-08-05 19:39:57,2025-08-05 20:02:23,1346,BS_6,ANSWERED,0,0
9d64287b-7211-4647-87be-b0004252c0de,VOICE,0800 072 1163,0800 072 1163,(021) 0513-1585,2025-08-05 19:40:11,2025-08-05 20:01:48,1297,BS_6,ANSWERED,0,0
f8f49372-1c4b-46c1-81e2-6999bce3c24b,VOICE,+55 21 2700 4269,+55 21 2700 4269,0300 613 9940,2025-08-05 19:41:18,2025-08-05 19:49:22,484,BS_2,ANSWERED,0,0
2aa89c22-8521-479d-9065-9ff0d73e83f6,DATA,41 6306 3911,,,2025-08-05 19:41:32,2025-08-05 20:33:44,3132,BS_5,N/A,69383,333148
e50ed8e0-5ed5-4f75-a2ad-fe02320f7d01,SMS,+55 81 1065 1961,+55 81 1065 1961,+55 (011) 2328 0035,2025-08-05 19:42:44,2025-08-05 19:42:44,0,BS_6,N/A,0,0
f841f173-09a3-4129-82fb-689dbefc9b59,DATA,+55 (084) 0155-6880,,,2025-08-05 19:44:37,2025-08-05 20:30:06,2729,BS_5,N/A,43820,283649
0f41b670-2bc2-42ef-9ab7-1a3bf61caeca,VOICE,(081) 0783 6600,(081) 0783 6600,+55 21 2079-7634,2025-08-05 19:45:05,2025-08-05 19:45:06,1,BS_5,BUSY,0,0
da603339-b736-4a8f-8df6-889601303bf6,DATA,+55 (031) 0783-3019,,,2025-08-05 19:45:40,2025-08-05 20:49:29,3829,BS_5,N/A,41945,141006
497ea5ae-6c0a-46ff-96c1-cddbf47c42e9,VOICE,(071) 8749 6868,(071) 8749 6868,0800 072 1163,2025-08-05 19:46:06,2025-08-05 19:48:57,171,BS_1,ANSWERED,0,0
cbb8d0ff-d68f-4b81-b737-bb2a6bce204e,DATA,+55 (061) 4940 1472,,,2025-08-05 19:47:04,2025-08-05 20:02:08,904,BS_2,N/A,1063,5908
38176efb-d425-4218-ac18-ae0b0a7f65e5,SMS,(041) 4307 9854,(041) 4307 9854,(011) 4030-1869,2025-08-05 19:48:32,2025-08-05 19:48:32,0,BS_4,N/A,0,0
3a2d6a54-1c8b-48c0-891e-ca8a81520c6d,SMS,+55 (084) 1366 3552,+55 (084) 1366 3552,+55 11 9520 0805,2025-08-05 19:52:02,2025-08-05 19:52:02,0,BS_2,N/A,0,0
06fa58b2-e48e-47c9-869c-0ebf14fea87c,DATA,21 5052 2711,,,2025-08-05 19:52:42,2025-08-05 21:17:15,5073,BS_3,N/A,203696,965178
c3eb760a-27f6-4fc1-a3e3-4ab31992411c,DATA,21 7741-7313,,,2025-08-05 19:53:07,2025-08-05 20:14:14,1267,BS_5,N/A,39782,163160
3bde3ce9-57fc-4eba-846d-a790c976a4fb,DATA,+55 51 1581 5696,,,2025-08-05 19:54:55,2025-08-05 20:35:55,2460,BS_2,N/A,112968,459422
4192f931-c2ae-4a06-9dcf-ef71ab787cb9,DATA,+55 51 5104 1144,,,2025-08-05 19:55:14,2025-08-05 20:45:51,3037,BS_5,N/A,77527,404226
